date,time,lat,lng,alert
20-07-2021,13:53:43,21.13341,79.09707,HMW
20-07-2021,13:55:31,21.13077,79.10038,HMW
20-07-2021,13:55:37,21.13058,79.10114,HMW
20-07-2021,13:57:06,21.12996,79.10628,HMW
20-07-2021,13:57:22,21.13123,79.10707,HMW
20-07-2021,13:58:31,21.13189,79.10875,HMW
20-07-2021,14:03:18,21.12391,79.11879,HMW
20-07-2021,14:07:16,21.11518,79.12966,HMW
20-07-2021,14:08:17,21.11394,79.13126,PCW
20-07-2021,14:43:51,21.1252,79.11712,HMW
20-07-2021,14:45:48,21.13007,79.11097,HMW
20-07-2021,14:48:25,21.12973,79.10465,HMW
20-07-2021,14:51:14,21.1321,79.0975,HMW
20-07-2021,14:51:19,21.13268,79.09729,PCW
20-07-2021,14:51:33,21.13337,79.09704,HMW
20-07-2021,14:55:14,21.13951,79.09578,PCW
20-07-2021,14:56:44,21.14014,79.09231,PCW
20-07-2021,14:59:05,21.14494,79.08946,PCW
20-07-2021,14:59:57,21.14593,79.08764,HMW
20-07-2021,15:00:41,21.14674,79.08471,HMW
20-07-2021,15:00:51,21.14696,79.08383,HMW
20-07-2021,15:01:52,21.14732,79.08138,HMW
20-07-2021,15:02:20,21.14501,79.08117,HMW
20-07-2021,15:04:10,21.1436,79.0802,HMW
20-07-2021,15:04:52,21.1442,79.07773,PCW
20-07-2021,15:25:22,21.1465,79.07457,HMW
20-07-2021,15:26:32,21.15029,79.07458,HMW
20-07-2021,15:32:59,21.15178,79.08099,HMW
20-07-2021,15:34:50,21.14738,79.08171,HMW
20-07-2021,15:35:16,21.14692,79.08411,HMW
20-07-2021,15:35:28,21.14662,79.08518,HMW
20-07-2021,15:35:39,21.14636,79.08612,HMW
20-07-2021,15:38:57,21.14272,79.08969,HMW
20-07-2021,15:40:15,21.13967,79.09059,HMW
20-07-2021,15:42:42,21.13977,79.09591,PCW
20-07-2021,15:45:51,21.13501,79.09665,HMW
20-07-2021,15:49:32,21.12988,79.10612,HMW
20-07-2021,15:52:15,21.13215,79.10854,HMW
20-07-2021,15:52:52,21.13098,79.11009,HMW
20-07-2021,15:53:12,21.12976,79.11159,HMW
20-07-2021,15:55:25,21.1266,79.11546,PCW
20-07-2021,15:56:47,21.12392,79.11875,HMW
20-07-2021,15:58:53,21.1209,79.1225,HMW
20-07-2021,16:01:53,21.11563,79.12906,HMW
20-07-2021,16:05:38,21.10757,79.13883,PCW
20-07-2021,16:20:45,21.11101,79.13509,HMW
20-07-2021,16:20:54,21.1115,79.13446,HMW
20-07-2021,16:20:55,21.1115,79.13446,HMW
20-07-2021,16:25:49,21.12055,79.12296,HMW
20-07-2021,16:26:02,21.12111,79.12227,HMW
20-07-2021,16:27:53,21.1242,79.11841,HMW
20-07-2021,16:28:10,21.12511,79.11723,HMW
20-07-2021,16:31:34,21.13004,79.11105,HMW
20-07-2021,16:31:50,21.13067,79.11025,PCW
20-07-2021,16:36:47,21.13363,79.09708,HMW
20-07-2021,16:40:44,21.14009,79.09215,PCW
20-07-2021,17:44:28,21.15032,79.07461,HMW
20-07-2021,17:46:15,21.15261,79.07657,HMW
20-07-2021,17:49:03,21.15221,79.08106,HMW
20-07-2021,17:50:22,21.1491,79.08083,HMW
20-07-2021,17:51:15,21.14692,79.08406,HMW
20-07-2021,17:58:37,21.13772,79.09548,HMW
20-07-2021,18:01:04,21.13399,79.09698,HMW
20-07-2021,18:04:20,21.1303,79.10656,HMW
20-07-2021,18:06:35,21.13248,79.10802,HMW
20-07-2021,18:07:01,21.13047,79.1107,HMW
20-07-2021,18:11:29,21.12415,79.11847,HMW
20-07-2021,18:11:45,21.12322,79.11965,HMW
20-07-2021,18:11:49,21.12322,79.11965,HMW
20-07-2021,18:17:10,21.11623,79.12828,HMW
20-07-2021,18:40:09,21.112,79.13366,HMW
20-07-2021,18:40:14,21.112,79.13366,HMW
20-07-2021,18:46:16,21.12203,79.12106,HMW
20-07-2021,18:46:42,21.12461,79.11778,HMW
20-07-2021,18:47:45,21.12633,79.11562,HMW
20-07-2021,18:49:21,21.12892,79.11238,HMW
20-07-2021,18:49:53,21.13082,79.10999,HMW
20-07-2021,18:51:06,21.13069,79.10679,HMW
20-07-2021,19:06:01,21.14377,79.07937,HMW
20-07-2021,19:10:01,21.14593,79.06991,HMW
20-07-2021,19:10:27,21.14618,79.06765,HMW
20-07-2021,19:13:11,21.14675,79.06168,HMW
20-07-2021,19:13:26,21.14694,79.06023,HMW
20-07-2021,19:13:29,21.14694,79.06023,HMW
20-07-2021,19:14:03,21.1473,79.05765,HMW
20-07-2021,19:15:57,21.14388,79.0565,HMW
20-07-2021,19:16:10,21.14246,79.0562,HMW
20-07-2021,19:16:17,21.14167,79.05601,HMW
20-07-2021,19:19:38,21.1291,79.05728,HB
20-07-2021,19:25:52,21.12143,79.05113,HMW
20-07-2021,19:28:19,21.12304,79.03833,HMW
20-07-2021,19:30:36,21.12107,79.02694,HMW
20-07-2021,05:48:10,21.11837,79.01853,HMW
20-07-2021,05:52:19,21.11546,79.03937,LDW
20-07-2021,05:54:34,21.11349,79.05498,LDW
20-07-2021,05:55:39,21.11257,79.06355,LDW
20-07-2021,06:06:18,21.10525,79.10155,PCW
20-07-2021,06:07:48,21.10576,79.11147,PCW
20-07-2021,06:08:17,21.1063,79.11449,PCW
20-07-2021,06:24:10,21.15065,79.15351,PCW
20-07-2021,06:26:23,21.14961,79.16118,HMW
20-07-2021,06:26:40,21.14958,79.16273,HMW
20-07-2021,06:59:02,21.14589,79.14586,HMW
20-07-2021,07:08:00,21.10878,79.12407,PCW
20-07-2021,08:24:27,21.10438,78.99188,PCW
20-07-2021,08:27:31,21.11207,79.00443,FCW
20-07-2021,08:29:10,21.11583,79.01215,HMW
20-07-2021,08:31:36,21.11907,79.02004,HMW
20-07-2021,08:31:40,21.11942,79.02083,HMW
20-07-2021,08:45:54,21.11078,79.07055,PCW
20-07-2021,08:47:47,21.10842,79.0786,PCW
20-07-2021,08:51:42,21.10555,79.09328,PCW
20-07-2021,09:52:05,21.14958,79.15983,HMW
20-07-2021,09:55:29,21.15047,79.1536,PCW
20-07-2021,09:58:40,21.14469,79.14586,HMW
20-07-2021,09:59:10,21.14223,79.1457,HMW
20-07-2021,09:59:12,21.14223,79.1457,HMW
20-07-2021,09:59:31,21.14068,79.14551,PCW
20-07-2021,10:05:47,21.1186,79.13487,HMW
20-07-2021,10:16:40,21.1052,79.09771,PCW
20-07-2021,10:20:26,21.10623,79.08513,HMW
20-07-2021,10:30:18,21.11256,79.06327,HMW
20-07-2021,10:30:20,21.11281,79.06235,FCW
20-07-2021,10:37:33,21.11463,79.04147,PCW
20-07-2021,10:45:14,21.11783,79.01735,PCW
20-07-2021,10:46:46,21.11556,79.01196,PCW
20-07-2021,10:52:14,21.10435,78.99186,HMW
20-07-2021,11:53:48,21.10503,78.9929,HMW
20-07-2021,11:56:51,21.11321,79.00702,FCW
20-07-2021,11:57:39,21.11509,79.01107,HB
20-07-2021,11:58:36,21.11714,79.0139,HMW
20-07-2021,12:00:39,21.11886,79.01959,HMW
20-07-2021,12:00:52,21.11922,79.02037,HMW
20-07-2021,12:01:09,21.1196,79.02121,HMW
20-07-2021,12:01:14,21.1196,79.02121,HMW
20-07-2021,12:01:17,21.12026,79.0227,HMW
20-07-2021,12:02:08,21.121,79.02647,HMW
20-07-2021,12:08:56,21.11304,79.04648,FCW
20-07-2021,12:10:12,21.11268,79.04963,HMW
20-07-2021,12:10:14,21.11268,79.04963,HMW
20-07-2021,12:10:36,21.1129,79.05166,HMW
20-07-2021,12:11:05,21.11344,79.05451,HMW
20-07-2021,12:16:14,21.11212,79.06545,HMW
20-07-2021,12:16:29,21.11168,79.06712,HMW
20-07-2021,12:16:33,21.11168,79.06712,HMW
20-07-2021,12:19:44,21.1091,79.07726,HMW
20-07-2021,12:20:19,21.10776,79.08017,HMW
20-07-2021,12:20:41,21.1071,79.08186,HMW
20-07-2021,12:22:58,21.10556,79.09299,FCW
20-07-2021,12:24:50,21.10519,79.10001,LDW
20-07-2021,12:24:51,21.10519,79.10001,FCW
20-07-2021,12:24:53,21.10519,79.10001,FCW
20-07-2021,12:37:14,21.12276,79.13751,HMW
20-07-2021,12:47:21,21.15082,79.15285,HMW
20-07-2021,12:49:45,21.14964,79.16019,PCW
20-07-2021,13:00:12,21.14957,79.15935,PCW
20-07-2021,13:14:24,21.14742,79.14595,HMW
20-07-2021,13:16:36,21.13873,79.14499,LDW
20-07-2021,13:19:50,21.12291,79.13775,HMW
20-07-2021,13:19:57,21.12221,79.13726,HMW
20-07-2021,13:20:52,21.11912,79.13522,HMW
20-07-2021,13:21:38,21.11501,79.13215,HMW
20-07-2021,13:22:18,21.1116,79.12923,LDW
20-07-2021,13:22:33,21.11076,79.12818,HMW
20-07-2021,13:22:39,21.11029,79.12724,HMW
20-07-2021,13:22:42,21.11029,79.12724,HMW
20-07-2021,13:22:44,21.11029,79.12724,HMW
20-07-2021,13:23:13,21.10899,79.12453,HMW
20-07-2021,13:23:45,21.10825,79.12186,HMW
20-07-2021,13:28:36,21.10538,79.10847,HB
20-07-2021,13:29:08,21.10548,79.10582,LDW
20-07-2021,13:33:58,21.10564,79.09136,HMW
20-07-2021,13:36:15,21.10658,79.08343,HMW
20-07-2021,13:36:19,21.10678,79.08256,FCW
20-07-2021,13:36:41,21.10747,79.08076,HMW
20-07-2021,13:38:16,21.10995,79.07526,HMW
20-07-2021,13:41:43,21.1115,79.06749,FCW
20-07-2021,13:42:11,21.11213,79.06506,HMW
20-07-2021,13:43:13,21.11343,79.05955,HMW
20-07-2021,13:44:34,21.11351,79.05523,LDW
20-07-2021,13:44:59,21.11284,79.05147,HMW
20-07-2021,13:45:13,21.11261,79.05048,HMW
20-07-2021,13:48:02,21.11405,79.04312,PCW
20-07-2021,13:51:55,21.11971,79.03144,FCW
20-07-2021,13:53:03,21.12143,79.02886,HMW
20-07-2021,13:55:56,21.11924,79.02043,PCW
20-07-2021,13:58:40,21.11814,79.01802,FCW
20-07-2021,14:07:32,21.10178,78.98779,HMW
20-07-2021,14:48:31,21.12111,79.02708,HMW
20-07-2021,14:49:44,21.12108,79.03087,HMW
20-07-2021,14:59:58,21.1121,79.06581,PCW
20-07-2021,15:08:55,21.10546,79.09514,HMW
20-07-2021,15:19:45,21.1157,79.1327,LDW
20-07-2021,15:33:36,21.14981,79.15762,PCW
20-07-2021,18:08:05,21.10486,78.99265,FCW
20-07-2021,18:12:39,21.11471,79.01053,PCW
20-07-2021,18:16:13,21.11916,79.02028,HMW
20-07-2021,18:32:23,21.11193,79.06633,HMW
20-07-2021,18:38:34,21.10626,79.08553,HMW
20-07-2021,18:50:11,21.10833,79.12181,HMW
20-07-2021,18:58:00,21.13102,79.14202,HMW
20-07-2021,20:26:53,21.11031,79.00108,HMW
20-07-2021,20:27:16,21.10917,78.99915,FCW
20-07-2021,20:30:22,21.10347,78.99052,HMW
20-07-2021,20:37:07,21.10098,78.98632,FCW
20-07-2021,06:19:02,21.11826,79.0193,PCW
20-07-2021,06:21:05,21.12083,79.02583,FCW
20-07-2021,06:21:05,21.12083,79.02583,HMW
20-07-2021,06:24:58,21.12118,79.05484,FCW
20-07-2021,06:25:28,21.12118,79.05484,HMW
20-07-2021,06:26:21,21.12684,79.05822,HMW
20-07-2021,06:28:10,21.13747,79.05392,PCW
20-07-2021,06:29:00,21.14113,79.05576,FCW
20-07-2021,06:31:49,21.14611,79.06854,FCW
20-07-2021,06:58:47,21.15246,79.09704,HMW
20-07-2021,06:59:39,21.15105,79.10334,PCW
20-07-2021,07:01:17,21.14906,79.11588,FCW
20-07-2021,07:03:10,21.15275,79.11769,HMW
20-07-2021,07:06:01,21.1523,79.13132,HMW
20-07-2021,07:06:19,21.15201,79.13308,HMW
20-07-2021,07:09:46,21.15859,79.1371,LDW
20-07-2021,07:12:25,21.15269,79.1496,HMW
20-07-2021,09:03:44,21.1497,79.15758,PCW
20-07-2021,09:05:22,21.15042,79.15371,HMW
20-07-2021,09:05:28,21.15042,79.15371,HMW
20-07-2021,09:05:37,21.15065,79.15305,HMW
20-07-2021,09:06:32,21.15098,79.15084,PCW
20-07-2021,09:10:19,21.1621,79.14088,FCW
20-07-2021,09:12:11,21.15558,79.13547,PCW
20-07-2021,09:18:35,21.15298,79.12736,HMW
20-07-2021,09:28:36,21.15195,79.09858,PCW
20-07-2021,09:31:14,21.15352,79.08836,HMW
20-07-2021,10:11:12,21.15345,79.09349,PCW
20-07-2021,10:12:03,21.15311,79.09503,HMW
20-07-2021,10:12:56,21.15169,79.09964,FCW
20-07-2021,10:13:06,21.15134,79.10101,HMW
20-07-2021,10:15:11,21.151,79.10384,PCW
20-07-2021,10:17:13,21.14968,79.11076,HMW
20-07-2021,10:19:33,21.14912,79.11469,HMW
20-07-2021,10:19:36,21.14882,79.11965,HMW
20-07-2021,10:20:37,21.15299,79.11759,PCW
20-07-2021,10:24:09,21.1533,79.12574,HMW
20-07-2021,10:24:22,21.15309,79.12683,HMW
20-07-2021,10:25:47,21.15212,79.13233,HMW
20-07-2021,10:28:32,21.15797,79.13635,HMW
20-07-2021,10:32:50,21.152,79.14967,PCW
20-07-2021,10:37:26,21.14978,79.15762,PCW
20-07-2021,10:37:58,21.14959,79.16088,HMW
20-07-2021,10:39:39,21.1494,79.16317,PCW
20-07-2021,10:39:39,21.1494,79.16317,FCW
20-07-2021,11:24:17,21.14967,79.15766,PCW
20-07-2021,11:26:05,21.15043,79.15363,HMW
20-07-2021,11:29:09,21.1572,79.14684,HMW
20-07-2021,11:31:07,21.16191,79.14065,PCW
20-07-2021,11:39:24,21.15243,79.11791,HB
20-07-2021,11:41:31,21.14879,79.11752,HMW
20-07-2021,11:44:27,21.14925,79.11336,FCW
20-07-2021,11:44:45,21.14952,79.11204,HMW
20-07-2021,11:45:18,21.1497,79.11034,PCW
20-07-2021,11:46:15,21.14987,79.10834,HMW
20-07-2021,11:49:46,21.15093,79.10299,FCW
20-07-2021,11:50:30,21.15157,79.10004,FCW
20-07-2021,11:51:29,21.15233,79.09713,HMW
20-07-2021,11:54:03,21.15117,79.08763,FCW
20-07-2021,11:55:12,21.14604,79.08692,FCW
20-07-2021,11:55:26,21.14635,79.08591,HMW
20-07-2021,11:55:40,21.14661,79.08508,HMW
20-07-2021,11:55:52,21.14704,79.08333,HMW
20-07-2021,14:45:33,21.15053,79.1191,PCW
20-07-2021,14:52:30,21.15452,79.13528,PCW
20-07-2021,15:38:40,21.15351,79.13521,HMW
20-07-2021,15:38:46,21.1526,79.13509,HMW
20-07-2021,15:43:56,21.15162,79.11848,FCW
20-07-2021,16:36:24,21.15312,79.09453,PCW
20-07-2021,16:37:05,21.15213,79.0981,PCW
20-07-2021,16:53:43,21.15286,79.12825,HMW
20-07-2021,17:02:07,21.15271,79.1497,PCW
20-07-2021,17:03:26,21.151,79.15212,PCW
20-07-2021,17:13:01,21.14183,79.18519,HMW
20-07-2021,17:13:55,21.14052,79.19218,PCW
20-07-2021,18:10:33,21.14515,79.17089,HMW
20-07-2021,18:11:35,21.14806,79.16626,HMW
20-07-2021,19:20:05,21.1606,79.14305,HMW
20-07-2021,19:49:54,21.14562,79.0723,HB
20-07-2021,20:07:08,21.12331,79.04112,LDW
20-07-2021,20:07:32,21.12278,79.03663,LDW
20-07-2021,20:07:58,21.12228,79.03381,LDW
20-07-2021,06:20:51,21.11376,79.00841,HMW
20-07-2021,06:30:01,21.10469,78.99241,HMW
20-07-2021,06:36:18,21.12056,79.02437,FCW
20-07-2021,06:36:50,21.12056,79.02437,FCW
20-07-2021,06:38:04,21.11937,79.03178,LDW
20-07-2021,06:41:48,21.11357,79.05541,LDW
20-07-2021,06:48:55,21.10555,79.09294,LDW
20-07-2021,06:49:50,21.10515,79.09967,LDW
20-07-2021,06:50:43,21.1054,79.10408,FCW
20-07-2021,06:54:06,21.10997,79.12647,LDW
20-07-2021,06:56:51,21.12565,79.13919,LDW
20-07-2021,06:57:29,21.13048,79.14167,HMW
20-07-2021,06:58:58,21.13922,79.14507,LDW
20-07-2021,06:59:19,21.14049,79.14541,FCW
20-07-2021,06:59:54,21.14465,79.14569,FCW
20-07-2021,07:05:32,21.14971,79.15784,HMW
20-07-2021,07:42:57,21.12466,79.13874,PCW
20-07-2021,07:44:37,21.1176,79.13424,PCW
20-07-2021,07:46:15,21.11083,79.12825,PCW
20-07-2021,07:48:16,21.10778,79.12022,HMW
20-07-2021,07:48:23,21.10745,79.1195,PCW
20-07-2021,07:49:02,21.10691,79.11693,PCW
20-07-2021,07:49:41,21.10625,79.11432,HMW
20-07-2021,07:51:00,21.10548,79.10685,LDW
20-07-2021,07:51:11,21.10547,79.10551,HMW
20-07-2021,07:52:55,21.1053,79.09651,LDW
20-07-2021,08:07:59,21.1152,79.03995,FCW
20-07-2021,08:08:22,21.1168,79.03637,LDW
20-07-2021,08:08:28,21.1168,79.03637,FCW
20-07-2021,08:11:18,21.12112,79.02714,HMW
20-07-2021,08:11:21,21.12093,79.02613,FCW
20-07-2021,08:51:38,21.09925,78.98358,PCW
20-07-2021,08:56:35,21.11061,79.00146,PCW
20-07-2021,08:57:14,21.11234,79.00503,HMW
20-07-2021,08:57:16,21.11234,79.00503,PCW
20-07-2021,08:57:16,21.11234,79.00503,FCW
20-07-2021,08:58:14,21.11429,79.00959,HMW
20-07-2021,09:03:21,21.12084,79.02553,PCW
